ClusterId,Latitude,Longitude
10,40.759437,-73.988472
10,40.759470,-73.988457
10,40.759130,-73.988175
10,40.759323,-73.988238
10,40.759366,-73.988290
10,40.758703,-73.988015
10,40.759005,-73.988055
10,40.759210,-73.988125
10,40.759204,-73.988096
10,40.759186,-73.988077
10,40.758917,-73.987890
10,40.759123,-73.987979
10,40.759313,-73.988110
10,40.759435,-73.988280
10,40.759487,-73.988338
10,40.759377,-73.988215
10,40.759414,-73.988219
10,40.759452,-73.988230
10,40.759533,-73.988435
10,40.759317,-73.988052
10,40.759327,-73.988018
10,40.759555,-73.988603
10,40.759619,-73.988361
10,40.759462,-73.988150
10,40.759606,-73.988900
10,40.759643,-73.988338
10,40.759605,-73.988272
10,40.758779,-73.987829
10,40.759501,-73.988089
10,40.759628,-73.988252
10,40.759697,-73.988331
10,40.759666,-73.988250
10,40.759728,-73.988370
10,40.759688,-73.988305
10,40.759702,-73.988298
10,40.759700,-73.988275
10,40.759220,-73.987895
10,40.758848,-73.987753
10,40.759008,-73.987822
10,40.759387,-73.987860
10,40.758812,-73.987657
10,40.759043,-73.987744
10,40.759116,-73.987769
10,40.759520,-73.987893
10,40.759625,-73.988128
10,40.759642,-73.988114
10,40.759673,-73.988103
10,40.759737,-73.988194
10,40.759651,-73.988043
10,40.759603,-73.987993
10,40.759723,-73.988107
10,40.759688,-73.988080
10,40.759605,-73.987979
10,40.759641,-73.988007
10,40.759518,-73.987857
10,40.759599,-73.987959
10,40.759546,-73.987889
10,40.759482,-73.987770
10,40.759548,-73.987842
10,40.759770,-73.988730
10,40.759789,-73.988168
10,40.759767,-73.988107
10,40.759863,-73.988310
10,40.759832,-73.988278
10,40.759811,-73.988241
10,40.759813,-73.988180
10,40.759905,-73.988922
10,40.759757,-73.988077
10,40.759912,-73.988259
10,40.759932,-73.988292
10,40.759924,-73.988263
10,40.759873,-73.988200
10,40.759837,-73.988143
10,40.759907,-73.988246
10,40.759847,-73.988117
10,40.758643,-73.987683
10,40.758700,-73.987577
10,40.759645,-73.987900
10,40.759657,-73.987890
10,40.759728,-73.987945
10,40.759758,-73.988000
10,40.759786,-73.988002
10,40.759683,-73.987916
10,40.759681,-73.987855
10,40.759942,-73.988478
10,40.759948,-73.988180
10,40.759927,-73.988151
10,40.759960,-73.988188
10,40.759950,-73.988171
10,40.760017,-73.988402
10,40.759940,-73.988108
10,40.759285,-73.987685
10,40.758848,-73.987525
10,40.759440,-73.987612
10,40.759513,-73.987612
10,40.758663,-73.987413
10,40.758778,-73.987382
10,40.758835,-73.987421
10,40.758858,-73.987378
10,40.759240,-73.987580
10,40.759690,-73.987852
10,40.759649,-73.987662
10,40.759714,-73.987770
10,40.759737,-73.987775
10,40.759780,-73.987792
10,40.759814,-73.987864
10,40.759928,-73.988060
10,40.759917,-73.988053
10,40.759863,-73.987895
10,40.760012,-73.988270
10,40.759858,-73.987836
10,40.759824,-73.987812
10,40.759988,-73.988013
10,40.759772,-73.987717
10,40.759623,-73.987582
10,40.759435,-73.987557
10,40.759502,-73.987490
10,40.759547,-73.987537
10,40.759910,-73.988858
10,40.759922,-73.988697
10,40.759991,-73.988580
10,40.760042,-73.988317
10,40.760020,-73.988062
10,40.759913,-73.987855
10,40.760024,-73.987972
10,40.759965,-73.987917
10,40.760080,-73.988070
10,40.760175,-73.989000
10,40.760097,-73.988867
10,40.760108,-73.988768
10,40.760118,-73.988758
10,40.760045,-73.988555
10,40.760012,-73.987876
10,40.758500,-73.987485
10,40.758518,-73.987405
10,40.759870,-73.987763
10,40.759886,-73.987746
10,40.759863,-73.987703
10,40.759920,-73.987768
10,40.759935,-73.987750
10,40.759973,-73.987782
10,40.759746,-73.987575
10,40.760103,-73.988643
10,40.760182,-73.988651
10,40.760283,-73.988365
10,40.759258,-73.987483
10,40.759491,-73.987414
10,40.759372,-73.987370
10,40.759360,-73.987360
10,40.759368,-73.987337
10,40.759533,-73.987462
10,40.759642,-73.987430
10,40.759653,-73.987400
10,40.759715,-73.987491
10,40.758595,-73.987175
10,40.758683,-73.987192
10,40.758615,-73.987147
10,40.758670,-73.987153
10,40.759083,-73.987313
10,40.759197,-73.987295
10,40.759282,-73.987354
10,40.759957,-73.987730
10,40.759882,-73.987567
10,40.759832,-73.987485
10,40.760015,-73.987788
10,40.760005,-73.987685
10,40.760053,-73.987707
10,40.760101,-73.987799
10,40.760142,-73.987868
10,40.760185,-73.987853
10,40.759689,-73.987343
10,40.759770,-73.987367
10,40.759348,-73.987272
10,40.759465,-73.987292
10,40.759345,-73.987251
10,40.759490,-73.987223
10,40.759495,-73.987206
10,40.759496,-73.987200
10,40.759498,-73.987200
10,40.759568,-73.987200
10,40.760218,-73.988727
10,40.760152,-73.987745
10,40.760335,-73.987953
10,40.760293,-73.989268
10,40.760330,-73.989155
10,40.760200,-73.989115
10,40.760208,-73.989005
10,40.760310,-73.989040
10,40.760251,-73.989009
10,40.760222,-73.988813
10,40.760363,-73.988890
10,40.760238,-73.988763
10,40.760352,-73.988622
10,40.760216,-73.987722
10,40.760133,-73.987643
10,40.760180,-73.987648
10,40.760268,-73.987760
10,40.760122,-73.987540
10,40.759842,-73.987310
10,40.759893,-73.987372
10,40.759475,-73.987183
10,40.759503,-73.987170
10,40.759519,-73.987125
10,40.759323,-73.987162
10,40.759308,-73.987113
10,40.759437,-73.987106
10,40.759434,-73.987095
10,40.759454,-73.987095
10,40.759473,-73.987082
10,40.759555,-73.987112
10,40.759982,-73.987382
10,40.758457,-73.987025
10,40.758537,-73.987033
10,40.758573,-73.987103
10,40.758832,-73.987055
10,40.758695,-73.986902
10,40.758894,-73.987078
10,40.759057,-73.987077
10,40.759032,-73.987022
10,40.759204,-73.987041
10,40.759265,-73.987017
10,40.760117,-73.987505
10,40.760192,-73.987573
10,40.760074,-73.987355
10,40.760084,-73.987359
10,40.760177,-73.987525
10,40.760151,-73.987436
10,40.759977,-73.987225
10,40.760285,-73.987682
10,40.760253,-73.987643
10,40.760280,-73.987628
10,40.760285,-73.987610
10,40.760263,-73.987580
10,40.760258,-73.987525
10,40.760317,-73.987697
10,40.760314,-73.987617
10,40.760205,-73.987449
10,40.760352,-73.987662
10,40.760399,-73.987724
10,40.760466,-73.987777
10,40.759372,-73.987020
10,40.759369,-73.987010
10,40.759420,-73.987025
10,40.759410,-73.987017
10,40.759443,-73.987013
10,40.759461,-73.987011
10,40.759482,-73.987010
10,40.759495,-73.987042
10,40.759548,-73.987046
10,40.759383,-73.986973
10,40.759357,-73.986953
10,40.759480,-73.986953
10,40.759490,-73.986928
10,40.759649,-73.986916
10,40.760278,-73.987508
10,40.760358,-73.987547
10,40.760589,-73.987939
10,40.760628,-73.987937
10,40.760522,-73.987722
10,40.760275,-73.989327
10,40.760347,-73.989325
10,40.760468,-73.987618
10,40.760411,-73.987544
10,40.760405,-73.987510
10,40.760180,-73.987382
10,40.760180,-73.987379
10,40.760352,-73.987400
10,40.760170,-73.987320
10,40.760147,-73.987250
10,40.760263,-73.987347
10,40.760242,-73.987272
10,40.760335,-73.987342
10,40.760380,-73.987390
10,40.759895,-73.987087
10,40.759377,-73.986884
10,40.759600,-73.986850
10,40.759165,-73.986988
10,40.759195,-73.986848
10,40.759214,-73.986848
10,40.759220,-73.986845
10,40.759338,-73.986841
10,40.759357,-73.986820
10,40.760174,-73.987188
10,40.758512,-73.986827
10,40.758545,-73.986753
10,40.758642,-73.986698
10,40.758880,-73.986669
10,40.759123,-73.986823
10,40.759276,-73.986787
10,40.759331,-73.986779
10,40.760400,-73.987377
10,40.760417,-73.987414
10,40.760442,-73.987454
10,40.760453,-73.987432
10,40.760443,-73.987387
10,40.760413,-73.987318
10,40.759978,-73.987018
10,40.760110,-73.987047
10,40.760503,-73.987522
10,40.760535,-73.987550
10,40.760557,-73.987563
10,40.760475,-73.987427
10,40.760492,-73.987417
10,40.760511,-73.987480
10,40.760528,-73.987485
10,40.760473,-73.987388
10,40.760559,-73.987493
10,40.760580,-73.987583
10,40.760453,-73.987363
10,40.760501,-73.987389
10,40.760522,-73.987413
10,40.760515,-73.987403
10,40.760565,-73.987463
10,40.760638,-73.987652
10,40.759522,-73.986730
10,40.759600,-73.986777
10,40.759268,-73.986708
10,40.759435,-73.986670
10,40.760538,-73.987399
10,40.760556,-73.987402
10,40.760547,-73.987388
10,40.760504,-73.987350
10,40.760522,-73.987353
10,40.760532,-73.987343
10,40.760579,-73.987356
10,40.760608,-73.988226
10,40.760608,-73.988147
10,40.760512,-73.987281
10,40.760574,-73.987295
10,40.760510,-73.987267
10,40.760572,-73.987277
10,40.760302,-73.987133
10,40.760424,-73.987201
10,40.760568,-73.987217
10,40.760444,-73.987144
10,40.760378,-73.987095
10,40.760610,-73.987218
10,40.759992,-73.986805
10,40.760108,-73.986910
10,40.759377,-73.986591
10,40.759067,-73.986631
10,40.759438,-73.986575
10,40.760193,-73.986917
10,40.760397,-73.986997
10,40.758426,-73.986724
10,40.758453,-73.986678
10,40.758498,-73.986543
10,40.758632,-73.986608
10,40.758502,-73.986518
10,40.758649,-73.986519
10,40.758686,-73.986532
10,40.758552,-73.986490
10,40.758509,-73.986443
10,40.758635,-73.986443
10,40.758829,-73.986622
10,40.758756,-73.986532
10,40.758891,-73.986619
10,40.758889,-73.986574
10,40.758745,-73.986484
10,40.758696,-73.986450
10,40.758731,-73.986424
10,40.758736,-73.986419
10,40.758960,-73.986598
10,40.758963,-73.986542
10,40.758944,-73.986522
10,40.759023,-73.986579
10,40.759020,-73.986541
10,40.759085,-73.986563
10,40.759021,-73.986481
10,40.759192,-73.986530
10,40.760605,-73.987160
10,40.760622,-73.987158
10,40.760468,-73.987054
10,40.760475,-73.987037
10,40.759953,-73.986780
10,40.759447,-73.986465
10,40.759452,-73.986448
10,40.759587,-73.986440
10,40.759814,-73.986585
10,40.759179,-73.986441
10,40.759400,-73.986420
10,40.760633,-73.987056
10,40.760639,-73.986940
10,40.760560,-73.986895
10,40.760252,-73.986707
10,40.760315,-73.986700
10,40.759227,-73.986388
10,40.759338,-73.986320
10,40.759455,-73.986307
10,40.759099,-73.986429
10,40.758972,-73.986361
10,40.760375,-73.986723
10,40.760547,-73.986832
10,40.760545,-73.986823
10,40.760560,-73.986795
10,40.758413,-73.986295
10,40.758480,-73.986303
10,40.758495,-73.986305
10,40.758580,-73.986364
10,40.758707,-73.986343
10,40.758733,-73.986391
10,40.758504,-73.986249
10,40.758725,-73.986342
10,40.758754,-73.986352
10,40.758443,-73.986235
10,40.758435,-73.986228
10,40.758805,-73.986300
10,40.758751,-73.986268
10,40.758740,-73.986255
10,40.758757,-73.986258
10,40.758892,-73.986342
10,40.758506,-73.986208
10,40.758650,-73.986215
10,40.758425,-73.986215
10,40.758747,-73.986185
10,40.758779,-73.986210
10,40.758843,-73.986260
10,40.758867,-73.986276
10,40.758917,-73.986295
10,40.758785,-73.986143
10,40.758998,-73.986247
10,40.759063,-73.986280
10,40.759108,-73.986218
10,40.759151,-73.986259
10,40.759162,-73.986233
10,40.760597,-73.986772
10,40.759395,-73.986218
10,40.759717,-73.986412
10,40.759683,-73.986377
10,40.759583,-73.986215
10,40.759661,-73.986234
10,40.759696,-73.986286
10,40.759723,-73.986317
10,40.759864,-73.986433
10,40.759578,-73.986148
10,40.759799,-73.986244
10,40.759938,-73.986413
10,40.760001,-73.986474
10,40.759267,-73.986165
10,40.760531,-73.986694
10,40.760445,-73.986617
10,40.760474,-73.986559
10,40.760483,-73.986544
10,40.759079,-73.986158
10,40.759088,-73.986128
10,40.759240,-73.986040
10,40.759350,-73.986114
10,40.759458,-73.986100
10,40.759404,-73.986065
10,40.759417,-73.986038
10,40.759518,-73.986073
10,40.759598,-73.986072
10,40.759578,-73.986047
10,40.759030,-73.986160
10,40.758852,-73.986138
10,40.758895,-73.986152
10,40.758838,-73.986106
10,40.759077,-73.986109
10,40.759090,-73.986087
10,40.758510,-73.986097
10,40.758578,-73.986091
10,40.758606,-73.986104
10,40.758595,-73.986084
10,40.758433,-73.986064
10,40.758433,-73.986058
10,40.758486,-73.986041
10,40.758513,-73.986029
10,40.758518,-73.986066
10,40.758535,-73.986032
10,40.758643,-73.986097
10,40.758642,-73.986076
10,40.758520,-73.986008
10,40.758565,-73.986033
10,40.758589,-73.986024
10,40.758661,-73.986055
10,40.758780,-73.986082
10,40.758827,-73.986087
10,40.758763,-73.986062
10,40.758475,-73.985977
10,40.758618,-73.986018
10,40.758588,-73.986000
10,40.758655,-73.986007
10,40.758764,-73.986016
10,40.758862,-73.986034
10,40.758883,-73.986035
10,40.758910,-73.986041
10,40.758666,-73.985993
10,40.758697,-73.985990
10,40.758733,-73.985988
10,40.758769,-73.985990
10,40.758827,-73.985993
10,40.758800,-73.985977
10,40.758798,-73.985973
10,40.758908,-73.986012
10,40.758558,-73.985922
10,40.758630,-73.985945
10,40.758646,-73.985951
10,40.758642,-73.985920
10,40.758682,-73.985955
10,40.758736,-73.985940
10,40.758793,-73.985947
10,40.758792,-73.985922
10,40.758824,-73.985928
10,40.758822,-73.985895
10,40.758840,-73.985967
10,40.758961,-73.986033
10,40.759001,-73.986059
10,40.759000,-73.986047
10,40.758978,-73.986025
10,40.759008,-73.986043
10,40.759114,-73.986087
10,40.758648,-73.985898
10,40.758794,-73.985888
10,40.758853,-73.985899
10,40.758855,-73.985867
10,40.758899,-73.985898
10,40.758990,-73.985925
10,40.759207,-73.985997
10,40.759124,-73.985943
10,40.759255,-73.985991
10,40.759277,-73.985970
10,40.759388,-73.985988
10,40.759389,-73.985923
10,40.759393,-73.985933
10,40.759912,-73.986213
10,40.759635,-73.985993
10,40.759650,-73.985993
10,40.759595,-73.985943
10,40.759579,-73.985918
10,40.759688,-73.986030
10,40.759724,-73.986016
10,40.759868,-73.986087
10,40.759897,-73.986071
10,40.759852,-73.986057
10,40.759865,-73.986030
10,40.759435,-73.985920
10,40.759562,-73.985907
10,40.759600,-73.985860
10,40.759677,-73.985917
10,40.759868,-73.985969
10,40.760137,-73.986277
10,40.760110,-73.986180
10,40.759186,-73.985922
10,40.759183,-73.985913
10,40.759231,-73.985907
10,40.760608,-73.986465
10,40.760438,-73.986408
10,40.760472,-73.986357
10,40.760625,-73.986402
10,40.760475,-73.986250
10,40.760562,-73.986265
10,40.758971,-73.985898
10,40.759009,-73.985882
10,40.759013,-73.985868
10,40.759025,-73.985874
10,40.758933,-73.985872
10,40.758998,-73.985868
10,40.759330,-73.985863
10,40.758932,-73.985860
10,40.758648,-73.985874
10,40.758446,-73.985858
10,40.758569,-73.985868
10,40.760073,-73.986095
10,40.760022,-73.985998
10,40.760183,-73.986123
10,40.759925,-73.985879
10,40.760170,-73.986052
10,40.760128,-73.985903
10,40.760242,-73.986237
10,40.760298,-73.986230
10,40.760298,-73.986197
10,40.760265,-73.986153
10,40.760245,-73.985947
10,40.760435,-73.986223
10,40.760527,-73.986180
10,40.760593,-73.986247
10,40.760622,-73.986270
10,40.760637,-73.986145
10,40.760634,-73.986126
10,40.760631,-73.986113
10,40.760375,-73.986028
10,40.760389,-73.985982
10,40.760619,-73.986050
10,40.760627,-73.986020
10,40.760215,-73.985883
10,40.760361,-73.985909
10,40.760337,-73.985867
10,40.760398,-73.985862
10,40.760417,-73.985875
10,40.760437,-73.985853
10,40.760533,-73.985950
10,40.760510,-73.985888
10,40.760529,-73.985870
10,40.760608,-73.985960
10,40.760549,-73.985921
10,40.760568,-73.985906
10,40.760553,-73.985905
10,40.760643,-73.985897
11,40.760679,-73.973548
11,40.760742,-73.973587
11,40.760753,-73.973598
11,40.760744,-73.973542
11,40.760661,-73.973532
11,40.760713,-73.973428
11,40.760750,-73.973427
11,40.760768,-73.973443
11,40.760793,-73.973557
11,40.760907,-73.973587
11,40.760858,-73.973568
11,40.760807,-73.973532
11,40.760837,-73.973525
11,40.760817,-73.973475
11,40.760873,-73.973512
11,40.760885,-73.973531
11,40.760913,-73.973525
11,40.760881,-73.973435
11,40.760924,-73.973476
11,40.760684,-73.973392
11,40.760710,-73.973340
11,40.760758,-73.973363
11,40.760783,-73.973358
11,40.760765,-73.973295
11,40.760786,-73.973298
11,40.760797,-73.973325
11,40.760832,-73.973349
11,40.760847,-73.973325
11,40.760880,-73.973422
11,40.760897,-73.973418
11,40.760901,-73.973404
11,40.760912,-73.973365
11,40.760867,-73.973260
11,40.760939,-73.973595
11,40.760945,-73.973403
11,40.760965,-73.973405
11,40.760975,-73.973307
11,40.760985,-73.973623
11,40.760997,-73.973497
11,40.760981,-73.973408
11,40.761010,-73.973438
11,40.760678,-73.973207
11,40.760783,-73.973242
11,40.760993,-73.973322
11,40.760724,-73.973169
11,40.760802,-73.973205
11,40.760860,-73.973182
11,40.761040,-73.973428
11,40.761042,-73.973415
11,40.761031,-73.973364
11,40.760988,-73.973262
11,40.760954,-73.973210
11,40.760788,-73.973135
11,40.760905,-73.973192
11,40.761059,-73.973396
11,40.761066,-73.973559
11,40.761145,-73.973582
11,40.761143,-73.973572
11,40.761184,-73.973548
11,40.761173,-73.973537
11,40.761094,-73.973484
11,40.761147,-73.973530
11,40.761144,-73.973498
11,40.761063,-73.973335
11,40.761019,-73.973271
11,40.761095,-73.973328
11,40.761112,-73.973364
11,40.761173,-73.973445
11,40.761108,-73.973308
11,40.761057,-73.973208
11,40.760929,-73.973161
11,40.761203,-73.973390
11,40.760728,-73.973094
11,40.760727,-73.973085
11,40.760720,-73.973048
11,40.760755,-73.973082
11,40.760838,-73.973070
11,40.760924,-73.973106
11,40.760872,-73.973082
11,40.760893,-73.973084
11,40.760648,-73.973035
11,40.760764,-73.972996
11,40.760790,-73.973025
11,40.760903,-73.973035
11,40.760938,-73.973081
11,40.760928,-73.973068
11,40.760962,-73.973082
11,40.761045,-73.973167
11,40.761137,-73.973218
11,40.761125,-73.973185
11,40.761126,-73.973179
11,40.761132,-73.973187
11,40.761113,-73.973149
11,40.761152,-73.973201
11,40.761207,-73.973360
11,40.760770,-73.972982
11,40.760944,-73.972988
11,40.761007,-73.973015
11,40.761043,-73.973020
11,40.761124,-73.973130
11,40.761098,-73.973073
11,40.761233,-73.973582
11,40.761231,-73.973560
11,40.761187,-73.973225
11,40.761243,-73.973452
11,40.761207,-73.973240
11,40.761250,-73.973263
11,40.761211,-73.973211
11,40.761250,-73.973248
11,40.761248,-73.973205
11,40.761268,-73.973635
11,40.761267,-73.973438
11,40.761276,-73.973485
11,40.761288,-73.973427
11,40.761294,-73.973352
11,40.760898,-73.972918
11,40.761103,-73.973008
11,40.760980,-73.972916
11,40.761285,-73.973248
11,40.761260,-73.973179
11,40.761168,-73.973038
11,40.761160,-73.973025
11,40.761095,-73.972977
11,40.761103,-73.972975
11,40.760825,-73.972853
11,40.761350,-73.973375
11,40.761355,-73.973369
11,40.761345,-73.973528
11,40.761403,-73.973598
11,40.761387,-73.973452
11,40.761421,-73.973527
11,40.761478,-73.973593
11,40.761464,-73.973556
11,40.761433,-73.973422
11,40.761242,-73.973102
11,40.761280,-73.973175
11,40.761435,-73.973348
11,40.761373,-73.973185
11,40.761093,-73.972919
11,40.761195,-73.972968
11,40.761482,-73.973292
11,40.761395,-73.973203
11,40.760697,-73.972848
11,40.760819,-73.972822
11,40.761287,-73.972988
11,40.761207,-73.972899
11,40.761263,-73.972912
11,40.761329,-73.972942
11,40.761213,-73.972869
11,40.761130,-73.972803
11,40.761146,-73.972798
11,40.761272,-73.972882
11,40.761306,-73.972906
11,40.761297,-73.972872
11,40.761361,-73.972953
11,40.761520,-73.973602
11,40.761436,-73.973029
11,40.761524,-73.973111
11,40.761562,-73.973400
11,40.761569,-73.973434
11,40.760772,-73.972680
11,40.760990,-73.972665
11,40.761288,-73.972791
11,40.761383,-73.972925
11,40.761348,-73.972862
11,40.761475,-73.972987
11,40.761448,-73.972950
11,40.761447,-73.972946
11,40.761389,-73.972902
11,40.761386,-73.972873
11,40.760669,-73.972682
11,40.760713,-73.972606
11,40.760718,-73.972654
11,40.760729,-73.972579
11,40.760742,-73.972602
11,40.760850,-73.972560
11,40.761597,-73.973525
11,40.761592,-73.973510
11,40.761620,-73.973366
11,40.761614,-73.973299
11,40.761622,-73.973552
11,40.761630,-73.973559
11,40.761663,-73.973451
11,40.761708,-73.973335
11,40.761642,-73.973225
11,40.761580,-73.973002
11,40.761647,-73.973066
11,40.761626,-73.973035
11,40.761510,-73.972962
11,40.761222,-73.972698
11,40.761462,-73.972842
11,40.761391,-73.972749
11,40.761763,-73.973231
11,40.761707,-73.973174
11,40.760704,-73.972559
11,40.761545,-73.972930
11,40.761566,-73.972939
11,40.761515,-73.972864
11,40.761491,-73.972849
11,40.761540,-73.972851
11,40.761522,-73.972825
11,40.761504,-73.972811
11,40.761357,-73.972703
11,40.761265,-73.972642
11,40.761623,-73.972892
11,40.761605,-73.972842
11,40.761596,-73.972829
11,40.761602,-73.972835
11,40.761555,-73.972765
11,40.761050,-73.972595
11,40.761450,-73.972649
11,40.761580,-73.972772
11,40.761642,-73.972977
11,40.761730,-73.973038
11,40.761667,-73.972952
11,40.761682,-73.972883
11,40.761668,-73.972859
11,40.761757,-73.973145
11,40.761732,-73.973110
11,40.761745,-73.972947
11,40.761769,-73.973177
11,40.761772,-73.973160
11,40.761805,-73.973178
11,40.761809,-73.973463
11,40.761807,-73.973424
11,40.761811,-73.973415
11,40.761859,-73.973390
11,40.760808,-73.972468
11,40.760915,-73.972451
11,40.760835,-73.972425
11,40.760875,-73.972390
11,40.760960,-73.972402
11,40.761164,-73.972495
11,40.761093,-73.972418
11,40.761450,-73.972607
11,40.761515,-73.972654
11,40.761608,-73.972751
11,40.761711,-73.972852
11,40.761626,-73.972703
11,40.760868,-73.972385
11,40.760812,-73.972308
11,40.760862,-73.972263
11,40.760954,-73.972303
11,40.761863,-73.973529
11,40.761870,-73.973418
11,40.761899,-73.973374
11,40.761856,-73.973233
11,40.761896,-73.973197
11,40.761857,-73.973125
11,40.761899,-73.973629
11,40.761925,-73.973207
11,40.761912,-73.973139
11,40.761727,-73.972818
11,40.761713,-73.972802
11,40.761822,-73.972903
11,40.761865,-73.972960
11,40.761159,-73.972409
11,40.761488,-73.972565
11,40.761638,-73.972673
11,40.761698,-73.972703
11,40.761435,-73.972467
11,40.761608,-73.972560
11,40.761495,-73.972511
11,40.761488,-73.972487
11,40.761583,-73.972535
11,40.762039,-73.973289
11,40.762056,-73.973272
11,40.761990,-73.973154
11,40.762022,-73.973124
11,40.761966,-73.973044
11,40.761718,-73.972683
11,40.761720,-73.972647
11,40.761805,-73.972727
11,40.761778,-73.972708
11,40.761793,-73.972703
11,40.761336,-73.972415
11,40.761900,-73.972818
11,40.761765,-73.972630
11,40.761647,-73.972507
11,40.761715,-73.972537
11,40.761104,-73.972372
11,40.761170,-73.972335
11,40.761470,-73.972373
11,40.761599,-73.972449
11,40.761555,-73.972375
11,40.761790,-73.972568
11,40.761942,-73.972951
11,40.761965,-73.972846
11,40.761925,-73.972794
11,40.761921,-73.972745
11,40.761938,-73.972729
11,40.761859,-73.972632
11,40.762040,-73.972977
11,40.761985,-73.972845
11,40.761996,-73.972848
11,40.762023,-73.973383
11,40.762077,-73.973227
11,40.762050,-73.973585
11,40.762092,-73.973315
11,40.762110,-73.973382
11,40.762099,-73.973330
11,40.762112,-73.973253
11,40.762123,-73.973311
11,40.760732,-73.972185
11,40.760822,-73.972258
11,40.760920,-73.972250
11,40.760907,-73.972190
11,40.760932,-73.972247
11,40.760832,-73.972132
11,40.760795,-73.972115
11,40.761065,-73.972165
11,40.761118,-73.972215
11,40.761195,-73.972277
11,40.761215,-73.972293
11,40.761389,-73.972337
11,40.761213,-73.972229
11,40.761352,-73.972277
11,40.761168,-73.972141
11,40.761732,-73.972512
11,40.761642,-73.972400
11,40.761802,-73.972563
11,40.760687,-73.972030
11,40.760842,-73.971972
11,40.760902,-73.971973
11,40.760952,-73.972025
11,40.761002,-73.972062
11,40.760948,-73.971992
11,40.761113,-73.972072
11,40.762110,-73.973605
11,40.762102,-73.973599
11,40.762142,-73.973625
11,40.762132,-73.973155
11,40.762156,-73.973120
11,40.762072,-73.973022
11,40.762129,-73.973033
11,40.762180,-73.973546
11,40.762200,-73.973130
11,40.762200,-73.973059
11,40.762103,-73.972948
11,40.762122,-73.972970
11,40.761938,-73.972652
11,40.761952,-73.972641
11,40.761893,-73.972563
11,40.762103,-73.972822
11,40.762064,-73.972739
11,40.762048,-73.972712
11,40.761205,-73.972121
11,40.761295,-73.972145
11,40.761387,-73.972225
11,40.761630,-73.972358
11,40.761668,-73.972343
11,40.761531,-73.972298
11,40.761957,-73.972590
11,40.761978,-73.972626
11,40.761979,-73.972610
11,40.761447,-73.972258
11,40.761385,-73.972200
11,40.761725,-73.972357
11,40.761682,-73.972287
11,40.761720,-73.972288
11,40.761805,-73.972419
11,40.762225,-73.973442
11,40.762233,-73.973392
11,40.762240,-73.973333
11,40.762303,-73.973293
11,40.762297,-73.973260
11,40.762280,-73.973208
11,40.762241,-73.973047
11,40.762223,-73.973038
11,40.762182,-73.972940
11,40.762275,-73.973035
11,40.762150,-73.972860
11,40.761995,-73.972655
11,40.761979,-73.972552
11,40.761938,-73.972497
11,40.761970,-73.972532
11,40.761980,-73.972500
11,40.762028,-73.972632
11,40.762095,-73.972740
11,40.761264,-73.972126
11,40.762105,-73.972758
11,40.762178,-73.972765
11,40.762175,-73.972730
11,40.762117,-73.972691
11,40.762160,-73.972700
11,40.762004,-73.972477
11,40.761935,-73.972428
11,40.761905,-73.972400
11,40.761643,-73.972227
11,40.761707,-73.972230
11,40.761720,-73.972219
11,40.761775,-73.972295
11,40.761931,-73.972372
11,40.761942,-73.972347
11,40.761881,-73.972319
11,40.761280,-73.972068
11,40.761655,-73.972093
11,40.762080,-73.972578
11,40.762063,-73.972523
11,40.761910,-73.972297
11,40.762240,-73.972803
11,40.762236,-73.972770
11,40.762257,-73.972823
11,40.762093,-73.972578
11,40.762128,-73.972608
11,40.762174,-73.972625
11,40.762160,-73.972604
11,40.762207,-73.972620
11,40.762200,-73.972583
11,40.762114,-73.972507
11,40.762097,-73.972488
11,40.762174,-73.972544
11,40.762070,-73.972445
11,40.762062,-73.972412
11,40.762297,-73.972997
11,40.762305,-73.972880
11,40.762285,-73.972877
11,40.762264,-73.972755
11,40.762195,-73.973575
11,40.762286,-73.973588
11,40.762327,-73.973415
11,40.762398,-73.973453
11,40.760687,-73.971970
11,40.760653,-73.971937
11,40.760858,-73.971925
11,40.760880,-73.971908
11,40.761205,-73.971993
11,40.761148,-73.971927
11,40.761183,-73.971950
11,40.761177,-73.971922
11,40.761490,-73.972060
11,40.761455,-73.972013
11,40.761278,-73.971898
11,40.761805,-73.972158
11,40.762379,-73.973603
11,40.762408,-73.973623
11,40.762354,-73.973015
11,40.762383,-73.973018
11,40.762363,-73.972990
11,40.762352,-73.972972
11,40.762433,-73.973130
11,40.762422,-73.973053
11,40.762408,-73.972971
11,40.762465,-73.973234
11,40.762468,-73.973045
11,40.762410,-73.972895
11,40.762397,-73.972890
11,40.762332,-73.972772
11,40.762097,-73.972448
11,40.762105,-73.972443
11,40.762065,-73.972402
11,40.762108,-73.972415
11,40.762128,-73.972427
11,40.762140,-73.972417
11,40.762072,-73.972337
11,40.762113,-73.972368
11,40.762384,-73.972807
11,40.762286,-73.972674
11,40.762255,-73.972622
11,40.762343,-73.972751
11,40.762375,-73.972717
11,40.762345,-73.972656
11,40.762270,-73.972553
11,40.762232,-73.972530
11,40.762236,-73.972514
11,40.762248,-73.972520
11,40.762290,-73.972548
11,40.761719,-73.972088
11,40.761843,-73.972153
11,40.761913,-73.972170
11,40.762113,-73.972347
11,40.762209,-73.972455
11,40.762074,-73.972315
11,40.761953,-73.972237
11,40.761687,-73.972013
11,40.761773,-73.972024
11,40.761742,-73.971989
